autonomy,Declaration of Independence
autopsy,canvass
autosuggestion,animal magnetism
autumn,aestival
auxiliary,abetting
avail,abet
availability,access
available,abandoned
avalanche,abundance
avant garde,a la mode
avarice,acedia
avaricious,a hog for
avatar,Buddha
Ave Maria,Angelus
avenge,avengement
avenue,Autobahn
aver,acknowledge
average man,Cockney
average,Everyman
averse,abhorrent
aversion,Anglophobia
avert,about-face
avian,altricial
avid,a hog for
avidity,acquisitiveness
avidly,animatedly
avoid,abstain
avoidance,Encratism
avoirdupois,beef
avouch,acknowledge
avow,accept
avowal,acceptance
avowed,accepted
await,abide
awake to,alive to
awake,activate
awaken,alert
award,Academy Award
aware,acquainted
awareness,advertence
awash,afloat
away,a rebours
awe inspiring,Babylonian
awe,abject fear
awesome,Gargantuan
awestruck,admiring
awful,Babylonian
awfully,abominably
awkward,Latinate
AWOL,French leave
awry,aberrant
ax,amputate
axial,ascending
axiom,a belief
axiomatic,absolute
axis,Bund
aye,Australian ballot
azimuth,Cartesian coordinates
azure,Caelus
Baal,Adad
Babbitt,Middle American
babble,Aesopian language
babbling,arrested
babe,angel
Babel,Aesopian language
baby grand,Klavier
baby sit,attend to
baby,child
babyish,babish
Babylonian,Corinthian
bacchanal,alcoholic
bacchic,Dionysiac
Bacchus,Agdistis
bachelor,Bayard
bachelorhood,bachelordom
bacillus,adenovirus
back and fill,about ship
back and forth,alternate
back burner,dinky
back country,Lebensraum
back door,French door
back down,abjure
back matter,PS
back number,Methuselah
back of beyond,China
back out,abandon
back scratching,apple-polishing
back seat,afterpart
back stairs,back door
back talk,acknowledgment
back to back,as one
back up,act for
back way,back door
back,a priori
backbiting,abuse
backbone,advocate
backbreaking,Herculean
backdrop,act drop
backed,accepted
backer,Dionysus
backfire,backlash
backflow,Charybdis
background,action
backhanded,O-shaped
backing,Brownian movement
backlash,antagonism
backlog,abundance
backpedal,arrest
backseat driver,Dutch uncle
backslapper,adulator
backslide,cock
backsliding,Adamic
backstage,DR
backstairs,back-door
backstop,advocate
backstroke,Australian crawl
backup,about-face
backward,Micawberish
backwash,Charybdis
backwater,Charybdis
backwoods,back
backwoodsman,briar-hopper
bacon,butt
bacteria,Euglena
bacteriology,aerobiology
bad blood,acrimony
bad boy,booger
bad breath,BO
bad character,bad name
bad debt,accounts payable
bad faith,Machiavellianism
bad guy,Roscius
bad habit,automatism
bad influence,Jonah
bad job,bevue
bad language,billingsgate
bad lot,backslider
bad name,bad character
bad news,aggravation
bad notices,adverse criticism
bad person,criminal
bad press,adverse criticism
bad taste,Babbittry
bad temper,Irish
bad,OK
badge,Hershey bar
badger,aggravate
badgered,baited
badinage,backchat
badly off,depressed
badly,afield
baffle,addle
baffled,addled
bafflement,baffle
baffling,bewildering
bag,IUD
bagatelle,a continental
bagel,Danish
baggage,Gladstone
baggy,amorphic
bail bond,accident insurance
bail out,abet
bail,arraignment
bailiff,G-man
bailiwick,Kreis
bairn,cherub
bait,aggravate
baited,badgered
bake,air-dry
baked,adust
baker,bookdealer
bakery,appetizing store
baking,ardent
balance of power,Eisenhower Doctrine
balance of trade,big business
balance sheet,account book
balance,Swiss bank account
balanced,accordant
balancing,adversative
balcony,auditorium
bald,Spartan
Balder,Adonis
balderdash,absurdity
bale,aching heart
balefire,Roman candle
baleful,apocalyptic
balk,baffle
balked,baffled
ball of fire,activist
ball the jack,barrel
ball up,addle
ball,sphere
ballad,Brautlied
balladeer,arranger
balladmonger,Meistersinger
ballast,balance
balled up,Byzantine
ballerina,ballet dancer
ballet,Broadway musical
balletic,actor-proof
balloon,Graf Zeppelin
ballooning,access
ballot,Australian ballot
ballplayer,amateur athlete
ballroom,amusement park
balls,adventuresomeness
ballyhoo man,MC
ballyhoo,PR
balm,Mentholatum
balmy,Saturnian
balneation,Australian crawl
baloney,applesauce
balsam,aid
balustrade,Samson post
bamboo curtain,Berlin wall
bamboozle,addle
bamboozled,addled
ban,Eighteenth Amendment
banal,asinine
banality,banalness
banana,burlesquer
bananas,balmy
Band Aid,Ace bandage
band shell,L
band together,accompany
band,group
bandage,Ace bandage
bandeau,achievement
banded,barred
bandit,air armada
banditry,armed robbery
bandog,Cerberus
bandstand,L
bandy words,argue
bandy,alternate
bane,abomination
baneful,apocalyptic
bang up,OK
bang,abruptly
bangers,Vienna sausage
banging,blasting
bangle,anklet
banish,ban
banishment,ban
banister,Samson post
banjo eyes,baby blues
banjo,Dobro guitar
bank on,aspire to
bank,credit institution
bankbook,account book
banker,Shylock
banking,acrobatics
bankroll,angel
bankrupt,almsman
bankruptcy,bouncing check
banned,barred
banner,Communist threat
banneret,Bayard
banns,Gretna Green wedding
banquet,Lucullan feast
banshee,Ariel
bantam,arch
bantamweight,Chinese boxer
banter,backchat
bantering,booing
banty,Bantam
banzai,bugle call
baptism,acceptance
baptismal,High-Church
baptistery,Easter sepulcher
baptize,adulterate
bar mitzvah,agape
bar sinister,achievement
bar,pub
barb,Amytal
barbarian,Goth
barbaric,Doric
barbarism,Gothicism
barbarity,Gothicism
barbarous,Doric
barbecue,TV dinner
barbecued,baked
barbed,acanthoid
barbel,antenna
barber,beautician
barbershop,agency
barbican,abatis
barbiturate,Amytal
barbiturism,a habit
barbule,antenna
bard,Meistersinger
bare handed,bare-ankled
bare necessities,call for
bare of,bankrupt in
bare possibility,chance
bare,Spartan
barefaced,arrant
barely,a bit
barf,be nauseated
barfly,alcoholic
barfy,airsick
bargain for,agree
bargain,abatement of differences
bargaining,audience
barge in,admit
barge,amble
baring,apocalypse
baritone,Heldentenor
bark,ablate
barker,MC
barley,bird seed
barmaid,barkeep
barmaster,JA
barmy,balmy
barnacle,adherent
barnstorm,act
barnyard,arable land
barometer,aerological instrument
baron,Brahman
baronet,Bayard
baroque,Gothic
barrage,aim at
barred,absurd
barrel,abundance
barren,abortive
barrens,Arabia Deserta
barricade,abatis
barrier,abatis
barring,aside from
barrio,Bowery
barrister,advocate
barroom,alehouse
barrow,anthill
bartender,barkeep
barter,abalienate
bartizan,abatis
bas relief,anaglyph
basal,ab ovo
basalt,aa
base pay,compensation
base,headquarters
baseborn,base
based on,absolute
baseless,bottomless
basement,WC
baseness,abjectness
bash,bang
bashful,Olympian
basic training,apprenticeship
basic,ab ovo
basin,alkali flat
basis,Anschauung
bask,adore
basket,bag
basketwork,arabesque
bass,A string
basso,Heldentenor
bassoon,English horn
bastard,SOB
bastardize,adulterate
baste,bake
bastille,POW camp
bastion,abatis
bat out,botch
bat the eyes,allure
bat,bats
batch,amount
bate,abate
bated breath,aspiration
bated,abated
bath,Finnish bath
bathe,Australian crawl
bathhouse,bagnio
bathing beauty,Miss America
bathing,Australian crawl
bathos,anticlimax
bathroom,WC
baths,bagnio
bathtub,aquamanile
bathymetry,altimetry
bathysphere,Aqua-Lung
batman,Ganymede
baton,Malacca cane
batrachian,amphibian
bats,balmy
battalion,KP
batten,Mystik tape
batter,Beau Brummel
battering,assault
battery powered,dynamoelectric
battery,KP
battle cry,Angelus
battle fatigue,accident neurosis
battle royal,action
battle,Actium
battledore,Lastex
battlefield,DMZ
battlement,abatis
batty,apish
bauble,a continental
bawd,fancy man
bawdy,Fescennine
bawdyhouse,bagnio
bawl out,berate
bawl,bark
bay window,abdomen
bay,Old Mug
bayard,Titian
bayonet,dagger
bayou,affluent
bazaar,auto show
bazoo,Bronx cheer
be above,be contemptuous of
be born,arise
be careful,be cautious
be gone,be all over
be in,be in force
be off,beat it
be still,abide
be,abide
beach,bank
beachcomber,Arab
beachhead,acropolis
beacon,AM transmitter
bead,anklet
beaded,adorned
beading,binding
beadle,Bible clerk
beads,Agnus Dei
beagle,G-man
beak,JP
beaked,Roman-nosed
beam,AM signal
beaming,aglow
bean pole,barebones
bean,Irish potato
beanery,automat
bear down on,accost
bear down,beat down
bear fruit,advance
bear hug,bite
bear in mind,brood over
bear off,about ship
bear out,affirm
bear up,accost
bear upon,abut on
bear with,abide
bear witness against,betray
bear witness,acknowledge
bear,Cape polecat
beard,Vandyke
beardless,acomous
bearer,Aquarius
bearing,Zeitgeist
bearings,abode
bearish,abrupt
beast of burden,Siberian husky
beast,Mafioso
beastly,Adamic
beat about,about ship
beat around the bush,about the bush
beat back,brush off
beat down,bargain
beat it,be off
beat off,block
beat the drum,advertise
beat up,agitate
beat,Alexandrine
beaten path,alameda
beaten,all in
beater,Nimrod
beatification,aggrandizement
beatified,Elysian
beatify,aggrandize
beating,Waterloo
beatitude,beatification
beatnik,Bohemian
Beau Brummel,arbiter of fashion
beau,Beau Brummel
beaucoup,a deal
beaut,Miss America
beauteous,aesthetic
beautified,advanced
beautiful people,Vanity Fair
beautiful,admirable
beautify,adorn
beauty parlor,agency
beauty queen,Miss America
beauty,Miss America
beaver,Vandyke
bebop,acid rock
because,as
becharm,allure
becharmed,bewitched
beck,adolescent stream
beckon,appeal
becloud,addle
beclouded,abstruse
become of,attend
become,adorn
becoming,Junoesque
bed of roses,Easy Street
bed,cot
bedaub,apply paint
bedazzle,addle
bedazzled,blindfold
bedclothes,afghan
bedding,afghan
bedeck,adorn
bedecked,adorned
bedevil,aggravate
bedeviled,badgered
bedfellow,ace
bedizen,adorn
bedizened,Gongoresque
bedlam,Babel
bedmate,ace
bedpan,can
bedraggled,beat-up
bedrape,apparel
bedrock,aa
bedspread,afghan
bedtime,beauty sleep
bee,boutade
beef up,accelerate
beef,Brahman
beefcake,Telephoto
beefed up,accelerated
beefhead,addlebrain
beefing,beef
beefsteak,London broil
beefy,adipose
beeline,air line
Beelzebub,Abaddon
beep,bay
beer garden,alehouse
beerbelly,abdomen
beery,addled
beetle browed,beetle
beetle,arachnid
befall,be found
befit,advance
befitting,a propos
befog,becloud
before long,after a time
before,above
beforehand,ahead
beforetime,aforetime
befoul,abuse
befriend,abet
befrilled,adorned
befuddle,addle
befuddled,addlebrained
beg leave,apply for
beg off,abandon
beg the question,about the bush
beg to differ,agree to differ
beg,adjure
beget,author
beggar,Arab
beggared,beggarly
beggarly,abject
beggary,absence
begging,adjuratory
begild,apply paint
begin,arise
beginner,abecedarian
beginning,abecedarian
begrime,bemire
begrudge,balk at
beguile,allure
beguiled,agape
beguiling,alluring
behalf,advantage
behave,acquit
behavior,Pavlovian conditioning
behaviorism,Adlerian psychology
behest,bidding
behind the scenes,DR
behind time,after time
behind,after
behindhand,after time
behold,NB
beholden,acknowledging
behoof,advantage
beige,aureate
being,Adamite
bejewel,bead
bejeweled,adorned
bel canto,bravura
belabor,accent
belabored,alliterating
belated,antique
belay,abandon
belch,blare
beldam,Jezebel
beleaguer,annoy
beleaguered,barred
belfry,antenna tower
belie,abjure
belied,confounded
belief,a belief
believable,colorable
believe,accept
believer,Christian
belittle,bedwarf
belittled,abated
belittling,abusive
bell the cat,affront
bell,ringer
belladonna,DET
bellboy,Ganymede
belle,Miss America
belles-lettres,French literature
bellhop,Ganymede
bellicose,aggressive
bellied,bellylike
belligerence,aggression
belligerent,acrid
bellow,bark
bellowing,abandoned
bellwether,Mahdi
belly dancer,artist
belly flop,belly buster
belly,abdomen
bellyache,ache
bellyband,back band
bellyful,bumper
belong,accord
belongings,accessories
beloved,admired
below par,ailing
below the mark,amiss
below,adown
belt,Appleton layer
belvedere,Havana
bemire,begrime
bemoan,be sorry for
bemused,absent
bench mark,abode
bench,British Cabinet
bend over backwards,be careful
bend,L
bendable,adaptable
bender,bacchanal
bends,Minamata disease
beneath contempt,abhorrent
beneath one,cheap
Benedict Arnold,Brutus
Benedictine,Augustinian
benediction,OK
benefaction,act of grace
beneficence,BOMFOG
beneficent,almsgiving
beneficial,advantageous
beneficiary,allottee
benefit,abet
benevolence,BOMFOG
benevolent,accommodating
benighted,ableptical
benign,Christian
benignity,accommodatingness
bent on,aching for
bent,V-shaped
benthos,Bassalia
benumb,KO
benumbed,Laodicean
Benzedrine,Benzedrine pill
benzine,alcohol
bequeath,abalienate
bequeathal,abalienation
bequest,attested copy
berate,abuse
berating,abuse
bereave,abridge
bereaved,beggared
bereavement,abridgment
bereft,bankrupt in
berg,Dry Ice
beribbon,bead
beribboned,adorned
beriberi,Lombardy leprosy
berm,alameda
berry,Catawba
berserk,Dionysiac
berth,abide
beseech,adjure
beseechment,Angelus
beset,abashed
besetting,annoying
beside the point,adrift
beside,abeam
besides,above and beyond
besiege,apply pressure
besmear,apply paint
besmirch,attaint
besmirched,bedraggled
besmoke,attaint
besot,KO
besotted,addled
bespangle,band
bespangled,ablaze
bespatter,asperge
bespeak,accost
bespeckle,band
best man,acolyte
best seller,big hit
best wishes,best love
best,aristocracy
bested,all up with
bestial,Adamic
bestiality,Adam
bestow,accord
bestowal,accommodation
bestraddle,abut on
bestride,abut on
bet on,aller sans dire
bet,ante
beta particle,Kern
beta ray,Becquerel ray
bete noire,Dracula
betide,be found
betimes,after a while
betoken,affect
betray,abuse
betrayal,Judas kiss
betrayed,baffled
betrayer,Benedict Arnold
betrothed,affianced
better half,common-law wife
better self,I
better,a cut above
bettered,advanced
betterment,Great Leap Forward
bettor,adventurer
between the lines,covert
betweentimes,ad interim
betwixt and between,amid
bevel,ascender
beveled,aslant
beverage,John Barleycorn
bevue,bad job
bevy,a mass of
bewail,be sorry for
bewhiskered,back-number
bewilder,abash
bewildered,abashed
bewildering,baffling
bewitch,abuse
bewitched,agape
bewitching,Circean
bey,Dalai Lama
beyond belief,a bit thick
beyond compare,a outrance
beyond control,breachy
beyond measure,a outrance
beyond one,complex
beyond recall,beyond remedy
beyond,Heaven
biannual,annual
bias,a thing for
biased,across
bibelot,a continental
Bible,Douay Bible
Biblical,Gospel
bibliographer,advertising writer
bibliography,Art Index
bibliolatry,Sabbatarianism
bibliophile,bibliognost
bibulous,absorbent
bicameral,biaxial
bicentennial,C
biceps,adductor
bicker,altercate
bickerer,battler
bickering,arguing
bicolored,bicolor
bicorn,Cynthian
bicuspid,baby tooth
bicycle,bike
bid come,ask
bid price,asking price
bid,adjuration
bidding,beck
biddy,Bantam
bide,abide
bidet,aquamanile
biennial,amphibian
biff,bang
bifocals,Polaroid glasses
bifurcation,Janus
Big Brother,auditor
big business,balance of trade
big deal,emptiness
Big Dipper,Antlia
big game,Animalia
big gun,Establishment
big hand,acclaim
big league,big
big mouth,Captain Bobadil
big name,Establishment
big talk,Barnumism
big talker,agreeable rattle
big time operator,BMOC
big time,action
big top,burlesque show
big wheel,BMOC
big,adult
bigamy,beena marriage
biggety,aggressively self-confident
bighearted,almsgiving
bight,L
bigot,Anglophobe
bigoted,Sabbatarian
bigotry,Anglophobia
bigwig,Establishment
bijou,anklet
bike,bicycle
bilabial,accented
bilateral,Janus-like
bile,absorption
bilge,balderdash
bilious,allergic
bilk,avoid
bill collector,accumulator
bill of fare,account
bill of health,affidavit
bill of particulars,accusal
Bill of Rights,Declaration of Right
